Year,State,County,Metro,FIPS2010,FMR0,Rent50,MedianIncome,FMRRentPercentInc,Rent50PercInc
2016,CT,Litchfield County,0,900540290,687,733,89300,0.092318029,0.09849944
2016,CT,Litchfield County,0,900543370,687,733,89300,0.092318029,0.09849944
2016,CT,Litchfield County,0,900549460,687,733,89300,0.092318029,0.09849944
2016,CT,Litchfield County,0,900551350,687,733,89300,0.092318029,0.09849944
2016,CT,Litchfield County,0,900552630,687,733,89300,0.092318029,0.09849944
2016,CT,Litchfield County,0,900553470,687,733,89300,0.092318029,0.09849944
2016,CT,Litchfield County,0,900554030,687,733,89300,0.092318029,0.09849944
2016,CT,Litchfield County,0,900560750,687,733,89300,0.092318029,0.09849944
2016,CT,Litchfield County,0,900565930,687,733,89300,0.092318029,0.09849944
2016,CT,Litchfield County,0,900566420,687,733,89300,0.092318029,0.09849944
2016,CT,Litchfield County,0,900567960,687,733,89300,0.092318029,0.09849944
2016,CT,Litchfield County,0,900575730,687,733,89300,0.092318029,0.09849944
2016,CT,Litchfield County,0,900576570,687,733,89300,0.092318029,0.09849944
2016,CT,Litchfield County,0,900579510,687,733,89300,0.092318029,0.09849944
2016,CT,Litchfield County,0,900579720,687,733,89300,0.092318029,0.09849944
2016,CT,Litchfield County,0,900580490,687,733,89300,0.092318029,0.09849944
2016,CT,Litchfield County,0,900586440,687,733,89300,0.092318029,0.09849944
2016,CT,Litchfield County,0,900587910,687,733,89300,0.092318029,0.09849944
2016,CT,Middlesex County,1,900714300,758,758,85000,0.107011765,0.107011765
2016,CT,Middlesex County,1,900715350,862,939,101600,0.101811024,0.110905512
2016,CT,Middlesex County,1,900718080,758,758,85000,0.107011765,0.107011765
2016,CT,Middlesex County,1,900719130,862,939,101600,0.101811024,0.110905512
2016,CT,Middlesex County,1,900720810,758,758,85000,0.107011765,0.107011765
2016,CT,Middlesex County,1,900722280,758,758,85000,0.107011765,0.107011765
2016,CT,Middlesex County,1,900722490,758,758,85000,0.107011765,0.107011765
2016,CT,Middlesex County,1,900726270,862,939,101600,0.101811024,0.110905512
2016,CT,Middlesex County,1,900735230,758,758,85000,0.107011765,0.107011765
2016,CT,Middlesex County,1,900740710,862,939,101600,0.101811024,0.110905512
2016,CT,Middlesex County,1,900747080,758,758,85000,0.107011765,0.107011765
2016,CT,Middlesex County,1,900747360,758,758,85000,0.107011765,0.107011765
2016,CT,Middlesex County,1,900757320,862,939,101600,0.101811024,0.110905512
2016,CT,Middlesex County,1,900761800,758,758,85000,0.107011765,0.107011765
2016,CT,Middlesex County,1,900781680,862,939,101600,0.101811024,0.110905512
2016,CT,New Haven County,1,900901220,1002,1065,96800,0.124214876,0.132024793
2016,CT,New Haven County,1,900903250,1002,1065,96800,0.124214876,0.132024793
2016,CT,New Haven County,1,900904580,862,919,82700,0.125078597,0.133349456
2016,CT,New Haven County,1,900907310,862,919,82700,0.125078597,0.133349456
2016,CT,New Haven County,1,900914160,862,919,82700,0.125078597,0.133349456
2016,CT,New Haven County,1,900919550,1002,1065,96800,0.124214876,0.132024793
2016,CT,New Haven County,1,900922910,862,919,82700,0.125078597,0.133349456
2016,CT,New Haven County,1,900934950,862,919,82700,0.125078597,0.133349456
2016,CT,New Haven County,1,900935650,862,919,82700,0.125078597,0.133349456
2016,CT,New Haven County,1,900944560,862,919,82700,0.125078597,0.133349456
2016,CT,New Haven County,1,900946520,862,919,82700,0.125078597,0.133349456
2016,CT,New Haven County,1,900946940,611,642,66600,0.11009009,0.115675676
2016,CT,New Haven County,1,900947535,1002,1065,96800,0.124214876,0.132024793
2016,CT,New Haven County,1,900949950,611,642,66600,0.11009009,0.115675676
2016,CT,New Haven County,1,900952070,862,919,82700,0.125078597,0.133349456
2016,CT,New Haven County,1,900953890,862,919,82700,0.125078597,0.133349456
2016,CT,New Haven County,1,900954870,862,919,82700,0.125078597,0.133349456
2016,CT,New Haven County,1,900957600,862,919,82700,0.125078597,0.133349456
2016,CT,New Haven County,1,900958300,1002,1065,96800,0.124214876,0.132024793
2016,CT,New Haven County,1,900962290,611,642,66600,0.11009009,0.115675676
2016,CT,New Haven County,1,900967610,1002,1065,96800,0.124214876,0.132024793
2016,CT,New Haven County,1,900969640,611,642,66600,0.11009009,0.115675676
2016,CT,New Haven County,1,900978740,862,919,82700,0.125078597,0.133349456
2016,CT,New Haven County,1,900980070,611,642,66600,0.11009009,0.115675676
2016,CT,New Haven County,1,900982870,862,919,82700,0.125078597,0.133349456
2016,CT,New Haven County,1,900987560,611,642,66600,0.11009009,0.115675676
2016,CT,New Haven County,1,900987700,862,919,82700,0.125078597,0.133349456
2016,CT,New London County,1,901106820,732,782,75700,0.116036988,0.123963012
2016,CT,New London County,1,901115910,849,881,107200,0.095037313,0.098619403
2016,CT,New London County,1,901123400,732,782,75700,0.116036988,0.123963012
2016,CT,New London County,1,901129910,732,782,75700,0.116036988,0.123963012
2016,CT,New London County,1,901133900,732,782,75700,0.116036988,0.123963012
2016,CT,New London County,1,901134250,732,782,75700,0.116036988,0.123963012
2016,CT,New London County,1,901142390,849,881,107200,0.095037313,0.098619403
2016,CT,New London County,1,901142600,732,782,75700,0.116036988,0.123963012
2016,CT,New London County,1,901143230,732,782,75700,0.116036988,0.123963012
2016,CT,New London County,1,901144210,732,782,75700,0.116036988,0.123963012
2016,CT,New London County,1,901148900,732,782,75700,0.116036988,0.123963012
2016,CT,New London County,1,901152350,732,782,75700,0.116036988,0.123963012
2016,CT,New London County,1,901155500,732,782,75700,0.116036988,0.123963012
2016,CT,New London County,1,901156270,732,782,75700,0.116036988,0.123963012
2016,CT,New London County,1,901157040,732,782,75700,0.116036988,0.123963012
2016,CT,New London County,1,901162150,732,782,75700,0.116036988,0.123963012
2016,CT,New London County,1,901166210,732,782,75700,0.116036988,0.123963012
2016,CT,New London County,1,901171670,732,782,75700,0.116036988,0.123963012
2016,CT,New London County,1,901173770,732,782,75700,0.116036988,0.123963012
2016,CT,New London County,1,901178600,732,782,75700,0.116036988,0.123963012
2016,CT,New London County,1,901180280,732,782,75700,0.116036988,0.123963012
2016,CT,Tolland County,1,901301080,758,758,85000,0.107011765,0.107011765
2016,CT,Tolland County,1,901306260,758,758,85000,0.107011765,0.107011765
2016,CT,Tolland County,1,901316400,758,758,85000,0.107011765,0.107011765
2016,CT,Tolland County,1,901317800,758,758,85000,0.107011765,0.107011765
2016,CT,Tolland County,1,901325360,758,758,85000,0.107011765,0.107011765
2016,CT,Tolland County,1,901337910,758,758,85000,0.107011765,0.107011765
2016,CT,Tolland County,1,901344910,758,758,85000,0.107011765,0.107011765
2016,CT,Tolland County,1,901369220,758,758,85000,0.107011765,0.107011765
2016,CT,Tolland County,1,901372090,758,758,85000,0.107011765,0.107011765
2016,CT,Tolland County,1,901376290,758,758,85000,0.107011765,0.107011765
2016,CT,Tolland County,1,901377830,758,758,85000,0.107011765,0.107011765
2016,CT,Tolland County,1,901378250,758,758,85000,0.107011765,0.107011765
2016,CT,Tolland County,1,901385950,758,758,85000,0.107011765,0.107011765
2016,CT,Windham County,0,901501430,608,641,71900,0.10147427,0.106981919
2016,CT,Windham County,0,901509190,608,641,71900,0.10147427,0.106981919
2016,CT,Windham County,0,901512130,608,641,71900,0.10147427,0.106981919
2016,CT,Windham County,0,901513810,608,641,71900,0.10147427,0.106981919
2016,CT,Windham County,0,901521860,608,641,71900,0.10147427,0.106981919
2016,CT,Windham County,0,901536000,608,641,71900,0.10147427,0.106981919
2016,CT,Windham County,0,901540500,608,641,71900,0.10147427,0.106981919
2016,CT,Windham County,0,901559980,608,641,71900,0.10147427,0.106981919
2016,CT,Windham County,0,901561030,608,641,71900,0.10147427,0.106981919
2016,CT,Windham County,0,901562710,608,641,71900,0.10147427,0.106981919
2016,CT,Windham County,0,901567400,608,641,71900,0.10147427,0.106981919
2016,CT,Windham County,0,901573420,608,641,71900,0.10147427,0.106981919
2016,CT,Windham County,0,901575870,608,641,71900,0.10147427,0.106981919
2016,CT,Windham County,0,901586790,608,641,71900,0.10147427,0.106981919
2016,CT,Windham County,0,901588190,608,641,71900,0.10147427,0.106981919
2016,DE,Kent County,1,1000199999,683,740,62900,0.130302067,0.141176471
2016,DE,New Castle County,1,1000399999,830,830,80300,0.124034869,0.124034869
2016,DE,Sussex County,1,1000599999,703,771,61800,0.136504854,0.149708738
2016,DC,District of Columbia,1,1100199999,1307,1307,108600,0.14441989,0.14441989
2016,FL,Alachua County,1,1200199999,637,681,59700,0.128040201,0.136884422
2016,FL,Baker County,1,1200399999,452,467,60400,0.089801325,0.092781457
2016,FL,Bay County,1,1200599999,657,701,55200,0.142826087,0.152391304
2016,FL,Bradford County,0,1200799999,516,516,50900,0.121650295,0.121650295
2016,FL,Brevard County,1,1200999999,538,572,58300,0.110737564,0.117735849
2016,FL,Broward County,1,1201199999,773,823,60900,0.152315271,0.162167488
2016,FL,Calhoun County,0,1201399999,471,471,40400,0.13990099,0.13990099
2016,FL,Charlotte County,1,1201599999,606,644,52400,0.138778626,0.147480916
2016,FL,Citrus County,1,1201799999,608,630,52300,0.139502868,0.144550669
2016,FL,Clay County,1,1201999999,616,658,64900,0.113898305,0.121664099
2016,FL,Collier County,1,1202199999,720,765,65700,0.131506849,0.139726027
2016,FL,Columbia County,0,1202399999,682,724,57800,0.141591696,0.150311419
2016,FL,DeSoto County,0,1202799999,545,571,39600,0.165151515,0.173030303
2016,FL,Dixie County,0,1202999999,527,565,44100,0.143401361,0.153741497
2016,FL,Duval County,1,1203199999,616,658,64900,0.113898305,0.121664099
2016,FL,Escambia County,1,1203399999,690,738,59600,0.138926174,0.148590604
2016,FL,Flagler County,1,1203599999,572,598,52900,0.129754253,0.135652174
2016,FL,Franklin County,0,1203799999,588,603,49900,0.141402806,0.14501002
2016,FL,Gadsden County,1,1203999999,693,739,65100,0.127741935,0.136221198
2016,FL,Gilchrist County,1,1204199999,637,681,59700,0.128040201,0.136884422
2016,FL,Glades County,0,1204399999,563,600,38300,0.176396867,0.187989556
2016,FL,Gulf County,1,1204599999,543,621,45700,0.142582057,0.163063457
2016,FL,Hamilton County,0,1204799999,516,548,47500,0.130357895,0.138442105
2016,FL,Hardee County,0,1204999999,533,559,41900,0.152649165,0.160095465
2016,FL,Hendry County,0,1205199999,619,653,41700,0.178129496,0.187913669
2016,FL,Hernando County,1,1205399999,668,712,59200,0.135405405,0.144324324
2016,FL,Highlands County,1,1205599999,524,552,43300,0.1452194,0.152979215
2016,FL,Hillsborough County,1,1205799999,668,712,59200,0.135405405,0.144324324
2016,FL,Holmes County,0,1205999999,516,516,46900,0.132025586,0.132025586
2016,FL,Indian River County,1,1206199999,593,624,52800,0.134772727,0.141818182
2016,FL,Jackson County,0,1206399999,516,516,49300,0.125598377,0.125598377
2016,FL,Jefferson County,1,1206599999,693,739,65100,0.127741935,0.136221198
2016,FL,Lafayette County,0,1206799999,516,536,54000,0.114666667,0.119111111
2016,FL,Lake County,1,1206999999,748,789,57800,0.155294118,0.163806228
2016,FL,Lee County,1,1207199999,681,728,56400,0.144893617,0.154893617
2016,FL,Leon County,1,1207399999,693,739,65100,0.127741935,0.136221198
2016,FL,Levy County,0,1207599999,522,579,42400,0.147735849,0.163867925
2016,FL,Liberty County,0,1207799999,516,516,53600,0.115522388,0.115522388
2016,FL,Madison County,0,1207999999,516,590,41600,0.148846154,0.170192308
2016,FL,Manatee County,1,1208199999,711,757,61900,0.137835218,0.146752827
2016,FL,Marion County,1,1208399999,546,590,47500,0.137936842,0.149052632
2016,FL,Martin County,1,1208599999,698,743,56300,0.148774423,0.158365897
2016,FL,Miami-Dade County,1,1208699999,774,829,48100,0.193097713,0.206819127
2016,FL,Monroe County,0,1208799999,999,1096,72500,0.165351724,0.181406897
2016,FL,Nassau County,1,1208999999,616,658,64900,0.113898305,0.121664099
2016,FL,Okaloosa County,1,1209199999,658,709,63700,0.123956044,0.133563579
2016,FL,Okeechobee County,0,1209399999,520,573,44300,0.140857788,0.155214447
2016,FL,Orange County,1,1209599999,748,789,57800,0.155294118,0.163806228
2016,FL,Osceola County,1,1209799999,748,789,57800,0.155294118,0.163806228
2016,FL,Palm Beach County,1,1209999999,765,765,65400,0.140366972,0.140366972
2016,FL,Pasco County,1,1210199999,668,712,59200,0.135405405,0.144324324
2016,FL,Pinellas County,1,1210399999,668,712,59200,0.135405405,0.144324324
2016,FL,Polk County,1,1210599999,684,732,51800,0.158455598,0.16957529
2016,FL,Putnam County,0,1210799999,492,533,44500,0.132674157,0.143730337
2016,FL,St. Johns County,1,1210999999,616,658,64900,0.113898305,0.121664099
2016,FL,St. Lucie County,1,1211199999,698,743,56300,0.148774423,0.158365897
2016,FL,Santa Rosa County,1,1211399999,690,738,59600,0.138926174,0.148590604
2016,FL,Sarasota County,1,1211599999,711,757,61900,0.137835218,0.146752827
2016,FL,Seminole County,1,1211799999,748,789,57800,0.155294118,0.163806228
2016,FL,Sumter County,1,1211999999,520,556,62100,0.100483092,0.107439614
2016,FL,Suwannee County,0,1212199999,471,492,44900,0.125879733,0.131492205
2016,FL,Taylor County,0,1212399999,516,516,43800,0.141369863,0.141369863
2016,FL,Union County,0,1212599999,516,548,49600,0.12483871,0.132580645
2016,FL,Volusia County,1,1212799999,553,588,51400,0.129105058,0.137276265
2016,FL,Wakulla County,1,1212999999,617,673,61500,0.120390244,0.131317073
2016,FL,Walton County,1,1213199999,635,732,58000,0.13137931,0.151448276
2016,FL,Washington County,0,1213399999,471,473,46300,0.122073434,0.122591793
2016,GA,Appling County,0,1300199999,500,500,45800,0.131004367,0.131004367
2016,GA,Atkinson County,0,1300399999,479,479,35400,0.162372881,0.162372881
2016,GA,Bacon County,0,1300599999,500,500,49400,0.12145749,0.12145749
2016,GA,Baker County,1,1300799999,544,584,41700,0.156546763,0.168057554
2016,GA,Baldwin County,0,1300999999,460,485,50000,0.1104,0.1164
2016,GA,Banks County,0,1301199999,500,529,52900,0.11342155,0.12
2016,GA,Barrow County,1,1301399999,764,813,67500,0.135822222,0.144533333
2016,GA,Bartow County,1,1301599999,764,813,67500,0.135822222,0.144533333
2016,GA,Ben Hill County,0,1301799999,480,508,36200,0.159116022,0.16839779
2016,GA,Berrien County,0,1301999999,479,479,43700,0.131533181,0.131533181
2016,GA,Bibb County,1,1302199999,446,490,48100,0.111268191,0.122245322
2016,GA,Bleckley County,0,1302399999,531,569,47800,0.133305439,0.142845188
2016,GA,Brantley County,1,1302599999,588,628,49700,0.141971831,0.151629779
2016,GA,Brooks County,1,1302799999,544,584,50300,0.129781312,0.139324056
2016,GA,Bryan County,1,1302999999,657,702,63500,0.12415748,0.132661417
2016,GA,Bulloch County,0,1303199999,505,536,50000,0.1212,0.12864
2016,GA,Burke County,1,1303399999,533,570,59000,0.10840678,0.115932203
2016,GA,Butts County,1,1303599999,591,607,63400,0.111861199,0.11488959
2016,GA,Calhoun County,0,1303799999,479,479,40600,0.141576355,0.141576355
2016,GA,Camden County,0,1303999999,604,643,61700,0.117471637,0.125056726
2016,GA,Candler County,0,1304399999,479,479,43600,0.131834862,0.131834862
2016,GA,Carroll County,1,1304599999,764,813,67500,0.135822222,0.144533333
2016,GA,Catoosa County,1,1304799999,515,550,61300,0.100815661,0.10766721
2016,GA,Charlton County,0,1304999999,479,520,51400,0.111828794,0.121400778
2016,GA,Chatham County,1,1305199999,657,702,63500,0.12415748,0.132661417
2016,GA,Chattahoochee County,1,1305399999,593,648,51800,0.137374517,0.15011583
2016,GA,Chattooga County,0,1305599999,479,479,41700,0.137841727,0.137841727
2016,GA,Cherokee County,1,1305799999,764,813,67500,0.135822222,0.144533333
2016,GA,Clarke County,1,1305999999,582,619,56100,0.124491979,0.132406417
2016,GA,Clay County,0,1306199999,521,535,29100,0.214845361,0.220618557
2016,GA,Clayton County,1,1306399999,764,813,67500,0.135822222,0.144533333
2016,GA,Clinch County,0,1306599999,479,479,43900,0.130933941,0.130933941
2016,GA,Cobb County,1,1306799999,764,813,67500,0.135822222,0.144533333
2016,GA,Coffee County,0,1306999999,479,479,43100,0.133364269,0.133364269
2016,GA,Colquitt County,0,1307199999,487,487,39800,0.146834171,0.146834171
2016,GA,Columbia County,1,1307399999,533,570,59000,0.10840678,0.115932203
2016,GA,Cook County,0,1307599999,531,531,44900,0.141915367,0.141915367
2016,GA,Coweta County,1,1307799999,764,813,67500,0.135822222,0.144533333
2016,GA,Crawford County,1,1307999999,446,490,48100,0.111268191,0.122245322
2016,GA,Crisp County,0,1308199999,503,510,44100,0.136870748,0.13877551
2016,GA,Dade County,1,1308399999,515,550,61300,0.100815661,0.10766721
2016,GA,Dawson County,1,1308599999,764,813,67500,0.135822222,0.144533333
2016,GA,Decatur County,0,1308799999,519,560,43600,0.142844037,0.15412844
2016,GA,DeKalb County,1,1308999999,764,813,67500,0.135822222,0.144533333
2016,GA,Dodge County,0,1309199999,479,487,51400,0.111828794,0.113696498
2016,GA,Dooly County,0,1309399999,492,492,39600,0.149090909,0.149090909
2016,GA,Dougherty County,1,1309599999,544,584,41700,0.156546763,0.168057554
2016,GA,Douglas County,1,1309799999,764,813,67500,0.135822222,0.144533333
2016,GA,Early County,0,1309999999,504,504,41800,0.144688995,0.144688995
2016,GA,Echols County,1,1310199999,544,584,50300,0.129781312,0.139324056
2016,GA,Effingham County,1,1310399999,657,702,63500,0.12415748,0.132661417
2016,GA,Elbert County,0,1310599999,479,492,42500,0.135247059,0.138917647
2016,GA,Emanuel County,0,1310799999,479,479,38400,0.1496875,0.1496875
2016,GA,Evans County,0,1310999999,519,519,47600,0.130840336,0.130840336
2016,GA,Fannin County,0,1311199999,525,561,41900,0.150357995,0.160668258
2016,GA,Fayette County,1,1311399999,764,813,67500,0.135822222,0.144533333
2016,GA,Floyd County,1,1311599999,494,541,48600,0.121975309,0.133580247
2016,GA,Forsyth County,1,1311799999,764,813,67500,0.135822222,0.144533333
2016,GA,Franklin County,0,1311999999,487,531,47100,0.124076433,0.135286624
2016,GA,Fulton County,1,1312199999,764,813,67500,0.135822222,0.144533333
2016,GA,Gilmer County,0,1312399999,521,541,45800,0.13650655,0.141746725
